2022.01.03 09:15:00	2	WDO@N	sell	in	1	5 626,000	2	0,00	0,00	0,00	1 000,00
2022.01.03 09:41:17	3	WDO@N	buy	out	1	5 600,500	3	0,00	0,00	 255,00	1 255,00
2022.01.04 09:30:00	4	WDO@N	sell	in	1	5 728,000	4	0,00	0,00	0,00	1 255,00
2022.01.04 10:39:59	5	WDO@N	buy	out	1	5 743,500	5	0,00	0,00	- 155,00	1 100,00
2022.01.05 09:15:00	6	WDO@N	buy	in	1	5 692,000	6	0,00	0,00	0,00	1 100,00
2022.01.05 09:37:14	7	WDO@N	sell	out	1	5 717,500	7	0,00	0,00	 255,00	1 355,00
2022.01.06 09:30:00	8	WDO@N	sell	in	1	5 753,500	8	0,00	0,00	0,00	1 355,00
2022.01.06 09:57:41	9	WDO@N	buy	out	1	5 727,500	9	0,00	0,00	 260,00	1 615,00
2022.01.07 09:45:00	10	WDO@N	sell	in	1	5 727,000	10	0,00	0,00	0,00	1 615,00
2022.01.07 10:30:10	11	WDO@N	buy	out	1	5 700,500	11	0,00	0,00	 265,00	1 880,00
2022.01.10 09:45:00	12	WDO@N	sell	in	1	5 685,500	12	0,00	0,00	0,00	1 880,00
2022.01.10 11:02:29	13	WDO@N	buy	out	1	5 700,500	13	0,00	0,00	- 150,00	1 730,00
2022.01.11 09:45:00	14	WDO@N	sell	in	1	5 699,500	14	0,00	0,00	0,00	1 730,00
2022.01.11 10:05:07	15	WDO@N	buy	out	1	5 674,500	15	0,00	0,00	 250,00	1 980,00
2022.01.12 09:15:00	16	WDO@N	sell	in	1	5 619,500	16	0,00	0,00	0,00	1 980,00
2022.01.12 10:34:18	17	WDO@N	buy	out	1	5 594,000	17	0,00	0,00	 255,00	2 235,00
2022.01.13 10:00:00	18	WDO@N	sell	in	1	5 567,500	18	0,00	0,00	0,00	2 235,00
2022.01.13 11:02:23	19	WDO@N	buy	out	1	5 542,500	19	0,00	0,00	 250,00	2 485,00
2022.01.14 09:30:00	20	WDO@N	sell	in	1	5 562,500	20	0,00	0,00	0,00	2 485,00
2022.01.14 16:02:08	21	WDO@N	buy	out	1	5 537,000	21	0,00	0,00	 255,00	2 740,00
2022.01.17 09:15:00	22	WDO@N	buy	in	1	5 534,500	22	0,00	0,00	0,00	2 740,00
2022.01.17 10:28:09	23	WDO@N	sell	out	1	5 520,000	23	0,00	0,00	- 145,00	2 595,00
2022.01.18 09:15:00	24	WDO@N	sell	in	1	5 559,000	24	0,00	0,00	0,00	2 595,00
2022.01.18 10:34:19	25	WDO@N	buy	out	1	5 534,000	25	0,00	0,00	 250,00	2 845,00
2022.01.19 09:15:00	26	WDO@N	buy	in	1	5 553,000	26	0,00	0,00	0,00	2 845,00
2022.01.19 09:47:21	27	WDO@N	sell	out	1	5 537,500	27	0,00	0,00	- 155,00	2 690,00
2022.01.20 10:15:00	28	WDO@N	buy	in	1	5 447,500	28	0,00	0,00	0,00	2 690,00
2022.01.20 10:23:32	29	WDO@N	sell	out	1	5 432,500	29	0,00	0,00	- 150,00	2 540,00
2022.01.21 09:15:00	30	WDO@N	sell	in	1	5 467,000	30	0,00	0,00	0,00	2 540,00
2022.01.21 10:05:14	31	WDO@N	buy	out	1	5 482,000	31	0,00	0,00	- 150,00	2 390,00
2022.01.24 09:45:00	32	WDO@N	buy	in	1	5 479,500	32	0,00	0,00	0,00	2 390,00
2022.01.24 11:47:14	33	WDO@N	sell	out	1	5 506,000	33	0,00	0,00	 265,00	2 655,00
2022.01.25 09:15:00	34	WDO@N	sell	in	1	5 521,000	34	0,00	0,00	0,00	2 655,00
2022.01.25 11:18:14	35	WDO@N	buy	out	1	5 495,500	35	0,00	0,00	 255,00	2 910,00
2022.01.26 09:15:00	36	WDO@N	sell	in	1	5 444,500	36	0,00	0,00	0,00	2 910,00
2022.01.26 10:15:16	37	WDO@N	buy	out	1	5 420,000	37	0,00	0,00	 245,00	3 155,00
2022.01.27 09:15:00	38	WDO@N	buy	in	1	5 422,500	38	0,00	0,00	0,00	3 155,00
2022.01.27 09:26:10	39	WDO@N	sell	out	1	5 407,500	39	0,00	0,00	- 150,00	3 005,00
2022.01.28 09:15:00	40	WDO@N	buy	in	1	5 419,000	40	0,00	0,00	0,00	3 005,00
2022.01.28 09:51:16	41	WDO@N	sell	out	1	5 403,500	41	0,00	0,00	- 155,00	2 850,00
2022.01.31 09:15:00	42	WDO@N	sell	in	1	5 423,500	42	0,00	0,00	0,00	2 850,00
2022.01.31 10:39:21	43	WDO@N	buy	out	1	5 398,000	43	0,00	0,00	 255,00	3 105,00
2022.02.01 09:15:00	44	WDO@N	buy	in	1	5 322,000	44	0,00	0,00	0,00	3 105,00
2022.02.01 10:33:16	45	WDO@N	sell	out	1	5 347,500	45	0,00	0,00	 255,00	3 360,00
2022.02.02 10:15:00	46	WDO@N	sell	in	1	5 304,000	46	0,00	0,00	0,00	3 360,00
2022.02.02 10:24:41	47	WDO@N	buy	out	1	5 318,500	47	0,00	0,00	- 145,00	3 215,00
2022.02.03 09:15:00	48	WDO@N	sell	in	1	5 320,500	48	0,00	0,00	0,00	3 215,00
2022.02.03 09:37:21	49	WDO@N	buy	out	1	5 335,000	49	0,00	0,00	- 145,00	3 070,00
2022.02.04 09:15:00	50	WDO@N	buy	in	1	5 314,000	50	0,00	0,00	0,00	3 070,00
2022.02.04 10:15:21	51	WDO@N	sell	out	1	5 340,000	51	0,00	0,00	 260,00	3 330,00
2022.02.07 09:45:00	52	WDO@N	buy	in	1	5 328,000	52	0,00	0,00	0,00	3 330,00
2022.02.07 13:13:10	53	WDO@N	sell	out	1	5 313,000	53	0,00	0,00	- 150,00	3 180,00
2022.02.08 09:15:00	54	WDO@N	buy	in	1	5 287,000	54	0,00	0,00	0,00	3 180,00
2022.02.08 10:08:02	55	WDO@N	sell	out	1	5 312,000	55	0,00	0,00	 250,00	3 430,00
2022.02.09 09:15:00	56	WDO@N	buy	in	1	5 267,000	56	0,00	0,00	0,00	3 430,00
2022.02.09 09:55:13	57	WDO@N	sell	out	1	5 292,000	57	0,00	0,00	 250,00	3 680,00
2022.02.10 09:45:00	58	WDO@N	sell	in	1	5 262,000	58	0,00	0,00	0,00	3 680,00
2022.02.10 10:14:13	59	WDO@N	buy	out	1	5 237,000	59	0,00	0,00	 250,00	3 930,00
2022.02.11 09:15:00	60	WDO@N	buy	in	1	5 237,000	60	0,00	0,00	0,00	3 930,00
2022.02.11 09:26:21	61	WDO@N	sell	out	1	5 222,000	61	0,00	0,00	- 150,00	3 780,00
2022.02.14 09:30:00	62	WDO@N	buy	in	1	5 262,500	62	0,00	0,00	0,00	3 780,00
2022.02.14 09:39:06	63	WDO@N	sell	out	1	5 247,500	63	0,00	0,00	- 150,00	3 630,00
2022.02.15 09:15:00	64	WDO@N	sell	in	1	5 224,000	64	0,00	0,00	0,00	3 630,00
2022.02.15 10:58:14	65	WDO@N	buy	out	1	5 199,000	65	0,00	0,00	 250,00	3 880,00
2022.02.16 09:45:00	66	WDO@N	buy	in	1	5 171,500	66	0,00	0,00	0,00	3 880,00
2022.02.16 15:14:19	67	WDO@N	sell	out	1	5 156,500	67	0,00	0,00	- 150,00	3 730,00
2022.02.17 09:15:00	68	WDO@N	buy	in	1	5 146,500	68	0,00	0,00	0,00	3 730,00
2022.02.17 11:20:20	69	WDO@N	sell	out	1	5 171,000	69	0,00	0,00	 245,00	3 975,00
2022.02.18 09:15:00	70	WDO@N	buy	in	1	5 166,500	70	0,00	0,00	0,00	3 975,00
2022.02.18 09:31:59	71	WDO@N	sell	out	1	5 151,500	71	0,00	0,00	- 150,00	3 825,00
2022.02.21 09:15:00	72	WDO@N	sell	in	1	5 152,000	72	0,00	0,00	0,00	3 825,00
2022.02.21 10:10:41	73	WDO@N	buy	out	1	5 127,000	73	0,00	0,00	 250,00	4 075,00
2022.02.22 09:15:00	74	WDO@N	buy	in	1	5 087,500	74	0,00	0,00	0,00	4 075,00
2022.02.22 10:34:29	75	WDO@N	sell	out	1	5 072,000	75	0,00	0,00	- 155,00	3 920,00
2022.02.23 09:15:00	76	WDO@N	buy	in	1	5 024,000	76	0,00	0,00	0,00	3 920,00
2022.02.23 10:12:20	77	WDO@N	sell	out	1	5 009,000	77	0,00	0,00	- 150,00	3 770,00
2022.02.24 09:15:00	78	WDO@N	buy	in	1	5 041,000	78	0,00	0,00	0,00	3 770,00
2022.02.24 09:37:02	79	WDO@N	sell	out	1	5 066,000	79	0,00	0,00	 250,00	4 020,00
2022.02.25 09:15:00	80	WDO@N	buy	in	1	5 133,000	80	0,00	0,00	0,00	4 020,00
2022.02.25 09:45:01	81	WDO@N	sell	out	1	5 160,000	81	0,00	0,00	 270,00	4 290,00
2022.03.02 13:15:00	82	WDO@N	buy	in	1	5 232,500	82	0,00	0,00	0,00	4 290,00
2022.03.02 13:17:21	83	WDO@N	sell	out	1	5 216,000	83	0,00	0,00	- 165,00	4 125,00
2022.03.03 09:30:00	84	WDO@N	buy	in	1	5 135,000	84	0,00	0,00	0,00	4 125,00
2022.03.03 09:34:10	85	WDO@N	sell	out	1	5 118,500	85	0,00	0,00	- 165,00	3 960,00
2022.03.04 09:30:00	86	WDO@N	sell	in	1	5 093,000	86	0,00	0,00	0,00	3 960,00
2022.03.04 10:18:43	87	WDO@N	buy	out	1	5 108,500	87	0,00	0,00	- 155,00	3 805,00
2022.03.07 09:30:00	88	WDO@N	buy	in	1	5 090,500	88	0,00	0,00	0,00	3 805,00
2022.03.07 10:27:14	89	WDO@N	sell	out	1	5 075,500	89	0,00	0,00	- 150,00	3 655,00
2022.03.08 09:15:00	90	WDO@N	buy	in	1	5 108,000	90	0,00	0,00	0,00	3 655,00
2022.03.08 10:41:14	91	WDO@N	sell	out	1	5 134,000	91	0,00	0,00	 260,00	3 915,00
2022.03.10 09:45:00	92	WDO@N	sell	in	1	5 072,000	92	0,00	0,00	0,00	3 915,00
2022.03.10 10:25:16	93	WDO@N	buy	out	1	5 087,500	93	0,00	0,00	- 155,00	3 760,00
2022.03.11 10:00:00	94	WDO@N	sell	in	1	5 036,000	94	0,00	0,00	0,00	3 760,00
2022.03.11 11:04:02	95	WDO@N	buy	out	1	5 051,500	95	0,00	0,00	- 155,00	3 605,00
2022.03.14 09:30:00	96	WDO@N	buy	in	1	5 075,500	96	0,00	0,00	0,00	3 605,00
2022.03.14 10:49:16	97	WDO@N	sell	out	1	5 100,500	97	0,00	0,00	 250,00	3 855,00
2022.03.15 10:00:00	98	WDO@N	sell	in	1	5 139,000	98	0,00	0,00	0,00	3 855,00
2022.03.15 10:06:20	99	WDO@N	buy	out	1	5 153,500	99	0,00	0,00	- 145,00	3 710,00
2022.03.16 09:15:00	100	WDO@N	buy	in	1	5 149,000	100	0,00	0,00	0,00	3 710,00
2022.03.16 09:49:43	101	WDO@N	sell	out	1	5 174,000	101	0,00	0,00	 250,00	3 960,00
2022.03.17 09:15:00	102	WDO@N	sell	in	1	5 117,000	102	0,00	0,00	0,00	3 960,00
2022.03.17 09:31:21	103	WDO@N	buy	out	1	5 092,500	103	0,00	0,00	 245,00	4 205,00
2022.03.18 09:45:00	104	WDO@N	sell	in	1	5 074,500	104	0,00	0,00	0,00	4 205,00
2022.03.18 10:09:38	105	WDO@N	buy	out	1	5 089,500	105	0,00	0,00	- 150,00	4 055,00
2022.03.21 09:15:00	106	WDO@N	buy	in	1	5 027,500	106	0,00	0,00	0,00	4 055,00
2022.03.21 10:05:16	107	WDO@N	sell	out	1	5 012,500	107	0,00	0,00	- 150,00	3 905,00
2022.03.22 09:30:00	108	WDO@N	buy	in	1	4 927,500	108	0,00	0,00	0,00	3 905,00
2022.03.22 10:45:10	109	WDO@N	sell	out	1	4 952,000	109	0,00	0,00	 245,00	4 150,00
2022.03.23 09:15:00	110	WDO@N	buy	in	1	4 917,000	110	0,00	0,00	0,00	4 150,00
2022.03.23 10:52:14	111	WDO@N	sell	out	1	4 902,000	111	0,00	0,00	- 150,00	4 000,00
2022.03.24 09:15:00	112	WDO@N	buy	in	1	4 821,500	112	0,00	0,00	0,00	4 000,00
2022.03.24 10:11:19	113	WDO@N	sell	out	1	4 846,500	113	0,00	0,00	 250,00	4 250,00
2022.03.25 09:15:00	114	WDO@N	buy	in	1	4 822,000	114	0,00	0,00	0,00	4 250,00
2022.03.25 09:27:21	115	WDO@N	sell	out	1	4 807,500	115	0,00	0,00	- 145,00	4 105,00
2022.03.28 09:15:00	116	WDO@N	sell	in	1	4 759,500	116	0,00	0,00	0,00	4 105,00
2022.03.28 09:33:21	117	WDO@N	buy	out	1	4 775,000	117	0,00	0,00	- 155,00	3 950,00
2022.03.29 09:15:00	118	WDO@N	buy	in	1	4 734,500	118	0,00	0,00	0,00	3 950,00
2022.03.29 09:38:14	119	WDO@N	sell	out	1	4 760,500	119	0,00	0,00	 260,00	4 210,00
